State,City,Street,Zipcode,Latitude,Longitude,Bedroom,Bathroom,Area,LotArea,Price,Region
AL,Summerdale,County Road 34,36580,30.494781,-87.73094,3.0,2.0,1908.0,3.0700000000001637,399500.0,South
AL,Bay Minette,W 6th St,36507,30.887451,-87.77709,4.0,3.0,2100.0,0.3020000000001346,239900.0,South
AL,Anniston,Parkwood Dr,36201,33.688515,-85.862495,3.0,2.0,1016.0,0.5,160000.0,South
AL,Grand Bay,Deer Cir,36541,30.559324,-88.4035,4.0,3.0,2400.0,2.300000000000182,390410.0,South
AL,Stevenson,County Road 370,35772,34.907852,-85.76508,4.0,2.0,1755.0,0.6799999999998363,239900.0,South
AL,Huntsville,Antietam Rd SE,35803,34.61809,-86.54882,3.0,2.0,1457.0,9147.6,250000.0,South
AL,Foley,Fulton Loop,36535,30.37459,-87.69701,3.0,2.0,1588.0,10402.128,299900.0,South
AL,Owens Cross Roads,Jump St SE,35763,34.635723,-86.49413,4.0,3.0,2210.0,0.25,389000.0,South
AL,Slocomb,E State Highway 52,36375,31.106539,-85.629974,4.0,3.0,2797.0,10.0,365000.0,South
AL,Columbiana,Hillsdale Dr,35051,33.142124,-86.60367,4.0,2.0,2432.0,0.7699999999999818,67900.0,South
AL,Owens Cross Roads,Chaco St,35763,34.61587,-86.497795,3.0,2.0,1480.0,10720.0,300000.0,South
AL,Saraland,Deer Run Dr,36571,30.841074,-88.08948,3.0,2.0,1828.0,0.4657999999999447,198000.0,South
AL,Athens,Rolling Vista Dr,35613,34.75443,-86.88578,4.0,2.0,1932.0,8712.0,314900.0,South
AL,Owens Cross Roads,Eastwood Dr,35763,34.61488,-86.45121,3.0,2.0,1654.0,1.650000000000091,299900.0,South
AL,Gulf Shores,E 22nd Ave,36542,30.275293,-87.68028,3.0,2.0,1305.0,0.3510000000001128,329900.0,South
AL,Montgomery,Limestone Ct,36117,32.35384,-86.20596,2.0,3.0,1320.0,2147.1276000000003,134000.0,South
AL,Scottsboro,Woodall Ln,35768,34.67045,-86.05488,3.0,2.0,1586.0,0.36999999999989086,249900.0,South
AL,Tuscaloosa,Havenridge Loop,35405,33.12312,-87.54705,4.0,3.0,2526.0,0.25,429900.0,South
AL,Athens,Thomas St,35611,34.801434,-86.959984,3.0,1.0,1100.0,1.0,162000.0,South
AL,Montgomery,Cottingham Dr,36106,32.34567,-86.23511,4.0,2.0,1680.0,0.2761000000000422,129999.0,South
AL,Chickasaw,6th St,36611,30.762444,-88.08054,2.0,1.0,1316.0,6995.736,95500.0,South
AL,Centreville,Wilson Rd,35042,32.98726,-87.21477,3.0,2.0,1408.0,0.6100000000001273,139900.0,South
AL,Jasper,Forest Rd,35504,33.857433,-87.262695,3.0,2.0,1800.0,1656.5179999999998,275000.0,South
AL,Birmingham,5th Way Cir NW,35215,33.642715,-86.702225,3.0,3.0,1992.0,0.42000000000007276,220000.0,South
AL,Dothan,Wimbledon Dr,36305,31.211576,-85.453156,4.0,2.0,2241.0,0.3400000000001455,280000.0,South
AL,Daphne,Rolling Hill Dr,36526,30.64606,-87.88291,4.0,4.0,2755.0,0.25900000000001455,265000.0,South
AL,Dothan,Granberry Dr,36303,31.275568,-85.43938,3.0,1.0,1289.0,0.3400000000001455,129900.0,South
AL,Florence,Malone Cir,35630,34.825504,-87.6715,3.0,2.0,1272.0,10018.8,179900.0,South
AL,Montgomery,Wilmington Rd,36105,32.34212,-86.30114,3.0,2.0,1732.0,3049.668,62000.0,South
AL,Birmingham,23rd St SW,35211,33.485176,-86.87472,3.0,2.0,1360.0,7405.200000000001,59900.0,South
AL,Mobile,S Georgia Ave,36604,30.680508,-88.06529,4.0,3.0,3723.0,6551.424,729000.0,South
AL,Saraland,Pake Rd,36571,30.847399,-88.13863,3.0,2.0,2032.0,1.650000000000091,294999.0,South
AL,Robertsdale,Roserun Rd,36567,30.642878,-87.67365,4.0,5.0,2950.0,3.0,495000.0,South
AL,Montgomery,Greensboro Dr,36108,32.303844,-86.34714,3.0,2.0,1000.0,8276.4,110000.0,South
AL,Huntsville,Marymont Dr NW,35810,34.778187,-86.605255,3.0,2.0,1320.0,0.3000000000001819,205000.0,South
AL,Fairhope,Fairfax Dr,36532,30.504642,-87.87718,5.0,4.0,3479.0,0.47499999999990905,644900.0,South
AL,Fairhope,Viale Trentino,36532,30.557747,-87.896324,3.0,4.0,3238.0,0.2600000000002183,675000.0,South
AL,Huntsville,Blake Bottom Rd,35806,34.78706,-86.70479,5.0,4.0,4600.0,2.099999999999909,799000.0,South
AL,Huntsville,Kenwood Dr NW,35810,34.784073,-86.58795,4.0,2.0,1569.0,0.4299999999998363,224900.0,South
AL,Pelham,Hidden Creek Cir,35124,33.28992,-86.80459,2.0,2.0,1175.0,3049.2000000000003,220000.0,South
AL,Prattville,Buckeye Cir,36067,32.59268,-86.69812,3.0,2.0,1144.0,6.070000000000164,155000.0,South
AL,Fairhope,Wisteria St,36532,30.51387,-87.90105,4.0,4.0,3384.0,0.40000000000009095,550000.0,South
AL,Eufaula,Highway 30,36027,31.872173,-85.21629,3.0,1.0,1216.0,0.4499999999998181,145000.0,South
AL,Mobile,Spring Grv N,36695,30.644339,-88.25151,3.0,2.0,1539.0,8916.732,240000.0,South
AL,Montgomery,Colgate Dr,36109,32.384464,-86.22411,3.0,2.0,1706.0,10875.0,169900.0,South
AL,Fairhope,Royal Ln,36532,30.517668,-87.85656,4.0,2.0,2060.0,0.3939999999997781,419000.0,South
AL,Enterprise,Stoneridge Rd,36330,31.326319,-85.883064,3.0,2.0,1511.0,10018.8,215000.0,South
AL,Birmingham,47th St W,35208,33.48694,-86.90086,4.0,2.0,2113.0,6969.6,124900.0,South
AL,Florence,Edgewood Dr,35630,34.817142,-87.68756,3.0,1.0,1089.0,5227.2,164900.0,South
AL,Ozark,S Highway 123,36360,31.412834,-85.61016,3.0,2.0,1366.0,0.4099999999998545,137000.0,South
AL,Scottsboro,Skyline Shores Dr,35769,34.571102,-86.11438,3.0,4.0,2509.0,2299.438,725000.0,South
AL,Boaz,Fire Tower Rd,35956,34.157356,-86.18112,5.0,3.0,2554.0,3.3200000000001637,199000.0,South
AL,Guntersville,Browns Valley Rd,35976,34.287952,-86.39717,5.0,4.0,3862.0,6.0,775000.0,South
AL,Anniston,Crestview Rd,36207,33.649113,-85.79814,4.0,3.0,2694.0,0.4899999999997817,154900.0,South
AL,Crane Hill,County Road 168,35053,33.96913,-87.106636,3.0,2.0,1100.0,3572.1995693296603,359900.0,South
AL,Theodore,Rester Rd,36582,30.565338,-88.20124,3.0,2.0,2300.0,0.5439000000001215,119900.0,South
AL,Mobile,Lumpkin Grove Ln,36608,30.64717,-88.32544,3.0,2.0,1404.0,0.2501999999999498,239950.0,South
AL,Daleville,Richardson Dr,36322,31.31328,-85.703,3.0,2.0,1530.0,0.2899999999999636,169900.0,South
AL,Dothan,Santolina Rd,36303,31.238642,-85.42869,4.0,4.0,2180.0,0.38000000000010914,264900.0,South
AL,Tuscaloosa,Stardust Dr,35405,33.116016,-87.56847,4.0,3.0,2096.0,0.2600000000002183,299900.0,South
AL,Gadsden,N 32nd St,35904,34.02474,-86.05376,3.0,2.0,1728.0,10018.8,124900.0,South
AL,Madison,Henderson Cir,35756,34.74326,-86.802666,3.0,2.0,1968.0,0.9499999999998181,379900.0,South
AL,Selma,Barker St,36701,32.40305,-87.05787,3.0,2.0,1655.0,0.3200000000001637,114900.0,South
AL,Repton,Halls Crossroads Rd,36475,31.401741,-87.3086,3.0,2.0,1740.0,2.0,250000.0,South
AL,Anniston,Belmont Rd,36207,33.6485,-85.81168,4.0,4.0,3125.0,0.36999999999989086,197500.0,South
AL,Alabaster,Vincent St,35007,33.177425,-86.822235,4.0,2.0,1898.0,7840.799999999999,259900.0,South
AL,Athens,W Hobbs St,35611,34.8054,-86.985596,4.0,2.0,1566.0,1574.5631999999998,249000.0,South
AL,Montgomery,E Audubon Rd,36111,32.327934,-86.28739,3.0,1.0,1432.0,0.30999999999994543,65000.0,South
AL,Foley,Abbey Loop,36535,30.425716,-87.69967,3.0,2.0,1676.0,8712.0,279900.0,South
AL,Oxford,Ina Ln,36203,33.587418,-85.91039,3.0,2.0,1680.0,0.38000000000010914,93000.0,South
AL,Crane Hill,County Road 870,35053,34.057236,-87.0346,3.0,1.0,1253.0,8.800000000000182,118000.0,South
AL,Ramer,Strawberry Ct,36069,32.05632,-86.18998,3.0,1.0,1050.0,1.0,125000.0,South
AL,Orange Beach,Carondelette Dr,36561,30.279825,-87.57666,3.0,3.0,2054.0,0.36200000000008004,700000.0,South
AL,Orange Beach,Turtle Key Dr,36561,30.303347,-87.47633,6.0,6.0,3138.0,1.2300000000000182,900000.0,South
AL,Cullman,County Road 897,35057,34.17419,-87.00112,3.0,3.0,1680.0,2.300000000000182,310000.0,South
AL,Prichard,Lorraine Ave,36610,30.74002,-88.085205,2.0,1.0,1000.0,0.5,30000.0,South
AL,Foley,Chloe St,36535,30.368938,-87.70316,3.0,2.0,1898.0,7492.32,365000.0,South
AL,Florala,Babe Lawrence Rd,36442,31.01055,-86.250656,4.0,5.0,1400.0,21.440000000000055,275000.0,South
AL,Hartford,Loveless St,36344,31.118282,-85.672005,3.0,2.0,1176.0,0.2699999999999818,169900.0,South
AL,Harvest,Centennial Dr,35749,34.83901,-86.75245,4.0,2.0,1948.0,0.4699999999997999,310000.0,South
AL,Brundidge,State Highway 10,36010,31.726835,-85.755905,4.0,3.0,1652.0,2.349999999999909,170000.0,South
AL,Montgomery,Croydon Rd,36109,32.38984,-86.24046,3.0,2.0,1422.0,0.32999999999992724,194900.0,South
AL,Harvest,Clydesdale Ln,35749,34.832855,-86.77445,3.0,2.0,2063.0,8712.0,285000.0,South
AL,Trussville,Cahaba Forest Dr,35173,33.6051,-86.599915,3.0,2.0,2032.0,0.36000000000012733,295000.0,South
AL,Falkville,County Road 1447,35622,34.298946,-86.8004,3.0,2.0,1326.0,0.5,209900.0,South
AL,Attalla,5th St NW,35954,34.024174,-86.090225,3.0,2.0,2225.0,0.2600000000002183,129000.0,South
AL,Auburn,Belmonte Dr,36830,32.5428,-85.512436,3.0,2.0,1881.0,0.3400000000001455,330000.0,South
AL,Gulf Shores,Orleans St,36542,30.281633,-87.69963,4.0,4.0,2941.0,3615.48,750000.0,South
AL,Goodwater,County Road 123,35072,33.0917,-86.06,3.0,2.0,1392.0,3.699999999999818,135000.0,South
AL,Satsuma,Dale Dr,36572,30.86227,-88.04361,3.0,2.0,1640.0,0.32529999999997017,219900.0,South
AL,Huntsville,Mercator Dr NW,35810,34.80451,-86.61303,4.0,3.0,2800.0,0.43388429752076263,179900.0,South
AL,Owens X Rds,Winstead Cir,35763,34.567997,-86.44204,3.0,2.0,1520.0,5600.0,259000.0,South
AL,Irvington,Irvington Bayou La Batre Hwy,36544,30.461224,-88.235054,3.0,2.0,1593.0,0.9411000000000058,83900.0,South
AL,Mobile,Upham Pl,36607,30.689117,-88.090034,3.0,2.0,1689.0,10576.368000000002,250000.0,South
AL,Northport,Saint James Ct,35475,33.298985,-87.60132,3.0,2.0,1518.0,0.9079999999999018,269900.0,South
AL,Pelham,Shine Dr,35124,33.32549,-86.81488,3.0,3.0,1412.0,3484.8,221900.0,South
AL,Fairhope,Mockingbird Ln,36532,30.572453,-87.88975,4.0,3.0,3146.0,0.3000000000001819,599900.0,South
AL,Birmingham,Matt Aaron Ln,35215,33.651306,-86.658325,3.0,2.0,2032.0,8712.0,260000.0,South
AL,Odenville,Kelly Creek Rd,35120,33.59886,-86.44331,4.0,3.0,2374.0,1.0,324900.0,South
AL,Madison,Liberty Dr,35758,34.723103,-86.75427,4.0,3.0,2155.0,8712.0,349999.0,South
AL,Gallant,Conservation Lake Rd,35972,33.990604,-86.2719,4.0,2.0,2252.0,7.8400000000001455,119700.0,South
AL,Mobile,Schillinger Rd S,36695,30.656637,-88.22562,3.0,2.0,1456.0,0.4250999999999294,215255.0,South
AL,Tuscaloosa,18th St,35401,33.19431,-87.5363,4.0,3.0,1656.0,0.8079999999999927,175000.0,South
AL,Dothan,Doncaster Way,36305,31.235125,-85.48253,3.0,2.0,2008.0,0.6399999999998727,259900.0,South
AL,Northport,Garden Creek Ln,35473,33.28883,-87.63584,4.0,3.0,2486.0,2004.1062,319900.0,South
AL,Montgomery,Fletcher Hill Dr,36117,32.348503,-86.16927,4.0,2.0,2548.0,0.2899999999999636,330000.0,South
AL,Birmingham,Redmont Dr,35213,33.509537,-86.76526,3.0,4.0,4570.0,0.9200000000000728,675000.0,South
AL,Oxford,Timber Ln,36203,33.605072,-85.85956,4.0,3.0,2723.0,0.40000000000009095,315000.0,South
AL,Montgomery,Bitford Way,36108,32.30931,-86.346,3.0,2.0,1882.0,10018.8,120000.0,South
AL,Orange Beach,Parks Edge,36561,30.261618,-87.62822,4.0,5.0,2655.0,3598.056,1129500.0,South
AL,Pelham,Wooddale Dr,35124,33.34166,-86.80331,3.0,2.0,2134.0,0.4899999999997817,299900.0,South
AL,Harvest,Burwell Valley Ln,35749,34.84083,-86.6938,3.0,2.0,1641.0,0.5,295000.0,South
AL,Theodore,Rabbit Creek Dr,36582,30.571985,-88.13434,3.0,3.0,2476.0,1.099999999999909,450000.0,South
AL,Ariton,Highway 231 NE,36311,31.58143,-85.77018,3.0,2.2,1985.8,0.900000000000091,30000.0,South
AL,Millbrook,Jackson Rd,36054,32.491154,-86.365776,3.0,2.0,1969.0,0.5023000000001048,229900.0,South
AL,Sylacauga,Brentwood St,35150,33.17647,-86.24123,3.0,1.0,1183.0,8276.4,99000.0,South
AL,Gadsden,Montclair Dr,35901,33.9497,-86.00235,3.0,2.0,1762.0,0.858585858585684,329900.0,South
AL,Harvest,Plantation Park Dr,35749,34.800083,-86.79375,3.0,2.0,1501.0,7840.8,293390.0,South
AL,Semmes,Webster Ln,36575,30.812702,-88.26252,2.0,2.0,1248.0,3.2161000000000968,156750.0,South
AL,Leeds,Sunset Dr,35094,33.548435,-86.53135,3.0,1.0,1305.0,8276.4,149900.0,South
AL,Semmes,Semmes Woods Dr,36575,30.762589,-88.285416,4.0,3.0,1856.0,0.48669999999992797,259000.0,South
AL,Jacksonville,Brierwood Pl SW,36265,33.785233,-85.784805,3.0,2.0,1502.0,0.4099999999998545,255500.0,South
AL,Montgomery,Stonewood Ct,36117,32.35818,-86.2068,4.0,2.0,2226.0,0.5799999999999272,231000.0,South
AL,Lillian,Prairie Field Dr,36549,30.412874,-87.47746,3.0,2.0,1641.0,7801.596,274000.0,South
AL,Kennedy,Wiggins Rd,35555,31.572191,-87.93222,2.0,1.0,1496.0,20.0,176900.0,South
AL,Weaver,Cedar Springs Rd,36277,33.76039,-85.82781,3.0,3.0,2208.0,1.4200000000000728,179900.0,South
AL,Pell City,11th Ave N,35125,33.6012,-86.280464,2.0,2.0,1843.0,0.5199999999999818,180000.0,South
AL,Muscle Shoals,W Ford Ave,35661,34.751568,-87.67739,3.0,2.0,1992.0,0.34999999999990905,182500.0,South
AL,Birmingham,Cornell Dr,35210,33.524174,-86.69961,4.0,2.0,2148.0,10454.4,284900.0,South
AL,Foley,Gavin Ln,36535,30.410442,-87.82357,2.0,2.0,1130.0,0.27500000000009095,360000.0,South
AL,Selma,County Road 210,36701,32.48699,-87.12834,3.0,2.0,1200.0,20.0,149900.0,South
AL,Wilmer,Deer Ridge Dr,36587,30.852259,-88.340706,4.0,3.0,2528.0,1.8200000000001637,399000.0,South
AL,Elkmont,Cotton Belt Rd,35620,34.924484,-87.122505,3.0,1.0,1297.0,2.5700000000001637,255000.0,South
AL,Summerdale,Ridge Rd,36580,30.438637,-87.80888,3.0,3.0,2366.0,0.8899999999998727,1000000.0,South
AL,Piedmont,Hebble Hwy,36272,33.921463,-85.579666,3.0,3.0,2180.0,3.269999999999982,259900.0,South
AL,Birmingham,4th Ave W,35204,33.506744,-86.84448,3.0,2.0,1637.0,7840.799999999999,125900.0,South
AL,Birmingham,Fulton Ave,35217,33.57448,-86.77249,3.0,1.0,1560.0,7405.200000000001,109900.0,South
AL,Chickasaw,5th Ave,36611,30.764635,-88.09703,4.0,3.0,2028.0,0.3283999999998741,89900.0,South
AL,Mobile,Hamilton Creek Dr W,36695,30.635262,-88.27472,3.0,3.0,1825.0,1.0,239900.0,South
AL,Gulf Shores,W Beach Blvd,36542,30.246576,-87.701324,4.0,3.0,1915.0,5998.212,995000.0,South
AL,Alabaster,Kentwood Dr,35007,33.217987,-86.84071,5.0,3.0,2562.0,10018.8,415000.0,South
AL,Mobile,Copperfield Dr E,36608,30.674248,-88.2641,3.0,2.0,1467.0,9927.324,225000.0,South
AL,Dothan,Tattnall Dr,36301,31.225897,-85.42912,3.0,2.0,2130.0,8750.115,319900.0,South
AL,Thomasville,Old Highway 5 N,36784,31.938192,-87.68484,4.0,3.0,2808.0,10.0,385000.0,South
AL,Elberta,Coleman Ln,36530,30.371277,-87.61959,3.0,3.0,3221.0,0.4670000000000982,550000.0,South
AL,Dothan,Ridgecrest Loop,36301,31.168629,-85.43666,4.0,3.0,2318.0,9000.0,339900.0,South
AL,Prattville,Nina Dr,36066,32.436718,-86.41451,4.0,3.0,2368.0,10454.4,349900.0,South
AL,Holly Pond,County Road 794,35083,34.15418,-86.630554,2.0,1.0,860.0,0.42000000000007276,162000.0,South
AL,Phenix City,Lee Road 916,36870,32.500706,-85.09308,3.0,2.0,1308.0,0.36000000000012733,209900.0,South
AL,Gulf Shores,W Beach Blvd #303,36542,30.24987,-87.674126,1.0,2.0,676.0000000000002,874.8919999999998,569000.0,South
AL,Montgomery,Malone Dr,36106,32.35727,-86.26152,3.0,3.0,2118.0,4791.6,199500.0,South
AL,Tuscaloosa,Covington Villas Dr,35405,33.14921,-87.454544,3.0,2.0,1253.0,6228.77,179900.0,South
AL,Mobile,Trailwood Dr E,36608,30.672604,-88.271255,3.0,2.0,1134.0,0.2757000000001426,182000.0,South
AL,Ohatchee,Ember Ln,36271,33.78452,-85.950294,3.0,1.0,1088.0,0.5199999999999818,142500.0,South
AL,Huntsville,Morning Star Dr,35811,34.770145,-86.46088,3.0,2.0,1468.0,0.43388429752076263,259900.0,South
AL,Tallassee,Dee Ln,36078,32.54265,-85.94747,3.0,2.0,2446.0,2.199999999999818,100000.0,South
AL,Town Creek,Highway 157,35672,34.58403,-87.41709,3.0,2.0,1370.0,6.599999999999909,179900.0,South
AL,Dothan,S Brannon Stand Rd,36305,31.199621,-85.47844,3.0,2.0,1733.0,1.0,215000.0,South
AL,Huntsville,Holstein Ln SW,35803,34.59971,-86.56846,4.0,3.0,2304.0,10500.0,390000.0,South
AL,Montgomery,E Moye Dr,36109,32.371906,-86.23705,3.0,2.0,2296.0,0.2899999999999636,200000.0,South
AL,Ozark,Marley Mill Rd,36360,31.489447,-85.68603,3.0,3.0,1534.0,1.5100000000002183,86000.0,South
AL,Mobile,K Busby Rd,36695,30.627316,-88.32781,3.0,2.0,1454.0,1.0187999999998283,115000.0,South
AL,Higdon,County Road 815,35979,34.82562,-85.62668,2.0,2.0,1043.0,6.0,120000.0,South
AL,Falkville,Mount Carmel Rd,35622,34.321056,-86.8095,3.0,2.0,1190.0,1.199999999999818,99900.0,South
AL,Montgomery,Larkspur Ct,36117,32.406235,-86.1868,3.0,2.0,1428.0,0.32999999999992724,190000.0,South
AL,Pike Road,Windwood Ct,36064,32.32323,-86.11397,4.0,3.0,3577.0,6.380000000000109,425000.0,South
AL,Cedar Bluff,County Road 75,35959,34.2582,-85.6109,3.0,3.0,3000.0,12.0,435000.0,South
AL,Graysville,Main St,35073,33.636436,-86.916176,3.0,2.0,1200.0,0.4800000000000182,120000.0,South
AL,Birmingham,7th Ave N,35222,33.533733,-86.77538,2.0,2.0,1040.0,8276.4,142000.0,South
AL,Dothan,S State Highway 605,36301,31.10578,-85.45025,3.0,2.0,1936.0,1.1950000000001637,170000.0,South
AL,Oxford,McPherson St,36203,33.612568,-85.83819,3.0,2.0,2404.0,0.5100000000002183,209900.0,South
AL,Kinsey,Walden Dr,36303,31.276136,-85.33994,3.0,1.0,1025.0,8276.4,130000.0,South
AL,Montgomery,Young Orchard Ct,36106,32.349503,-86.22742,3.0,3.0,1762.0,5662.8,192000.0,South
AL,Madison,New Bristol Ln,35756,34.689842,-86.7954,3.0,2.0,1588.0,9100.0,280000.0,South
AL,Montgomery,Hallwood Ln,36117,32.32594,-86.1521,3.0,2.0,1739.0,9583.2,259900.0,South
AL,Phenix City,Lee Road 215,36870,32.486645,-85.081024,5.0,2.0,1462.0,0.4699999999997999,109900.0,South
AL,Gulf Shores,Raintree Ln,36542,30.329502,-87.67569,4.0,3.0,1870.0,9583.2,349900.0,South
AL,Pell City,Avondale Dr,35125,33.582497,-86.24735,3.0,2.0,1680.0,0.2699999999999818,319900.0,South
AL,Lester,W Limestone School Rd,35647,34.9392,-87.12564,3.0,2.0,2070.0,1.0,309900.0,South
AL,Foley,Riverwood Dr W,36535,30.330416,-87.705025,3.0,2.0,1400.0,0.5410000000001673,235000.0,South
AL,Birmingham,Sylvaner Ln,35244,33.390305,-86.76394,4.0,3.0,2800.0,0.4099999999998545,325000.0,South
AL,Birmingham,Winchester Hills Way,35215,33.663662,-86.66106,3.0,2.0,1178.0,9583.2,187000.0,South
AL,Hartford,Creel St,36344,31.117764,-85.673,3.0,2.0,1300.0,0.2699999999999818,189900.0,South
AL,Killen,Fox Run Ct,35645,34.87265,-87.55514,3.0,3.0,1992.0,0.5799999999999272,199900.0,South
AL,Montgomery,Lake Forest Ct,36117,32.38442,-86.16083,4.0,3.0,2250.0,0.2899999999999636,319900.0,South
AL,Hartselle,Crown Pointe Dr NE,35640,34.454365,-86.9081,3.0,2.0,2078.0,3463.5275693296603,299900.0,South
AL,Orange Beach,Perdido Beach Blvd #605,36561,30.267426,-87.591835,2.0,2.0,829.0,2.0,645000.0,South
AL,Mentone,Road 948,35984,34.544693,-85.59335,3.0,3.0,3000.0,4.599999999999909,395000.0,South
AL,Phenix City,Patricia Dr,36869,32.461216,-85.08371,3.0,2.0,1703.0,1.5700000000001637,54900.0,South
AL,Deatsville,Deatsville Hwy,36022,32.549854,-86.39342,3.0,2.0,1718.0,1.5799999999999272,224900.0,South
AL,Mobile,Elmira St,36604,30.679043,-88.05847,2.0,1.0,868.0,6534.0,195000.0,South
AL,Gulf Shores,W 10th St #M,36542,30.245281,-87.7136,4.0,4.0,1800.0,1.8960000000001855,930000.0,South
AL,Montgomery,Oak Forest Dr,36109,32.37769,-86.26625,3.0,1.0,1217.0,8250.0,82000.0,South
AL,Robertsdale,C R Watson Rd,36567,30.623487,-87.43762,3.0,2.0,1620.0,6.0,588000.0,South
AL,Heflin,Briarcliff Rd,36264,33.635853,-85.58274,4.0,2.0,1736.0,3484.8,249900.0,South
AL,Fairhope,Newsome Ln,36532,30.505575,-87.87388,4.0,3.0,2799.0,0.2802000000001499,535000.0,South
AL,Brookwood,Covered Bridge Rd,35444,33.216934,-87.31431,3.0,2.0,1612.0,0.7399999999997817,259900.0,South
AL,Gulf Shores,Crimson Ridge St,36542,30.322237,-87.67129,4.0,2.0,2025.0,8258.976,340000.0,South
AL,Harvest,Rain Oak Dr,35749,34.868828,-86.76247,4.0,3.0,2357.0,0.45798898071643634,350000.0,South
AL,Huntsville,Barcody Rd SE,35802,34.704407,-86.559586,4.0,2.0,2445.0,1.0,449000.0,South
AL,Blountsville,State Highway 55,35031,34.122196,-86.59189,3.0,4.0,2880.0,1.1199999999998909,349900.0,South
AL,Athens,Elkton St,35611,34.81871,-86.95468,2.0,1.0,1120.0,0.4499999999998181,189900.0,South
AL,Fairhope,Beaver Creek Dr,36532,30.484615,-87.91138,4.0,5.0,4317.0,0.9800000000000182,2000000.0,South
AL,Madison,Hardiman Rd,35756,34.698223,-86.79937,3.0,2.0,2132.0,0.4499999999998181,355000.0,South
AL,Auburn,Moores Mill Rd,36830,32.59671,-85.473976,2.0,1.0,1050.0,0.2600000000002183,415000.0,South
AL,Huntsville,Kingswood Dr,35806,34.780624,-86.70314,3.0,3.0,2349.0,2005.43,335000.0,South
AL,Birmingham,Court O,35228,33.473877,-86.89063,4.0,2.0,1089.0,6534.0,127500.0,South
AL,Newton,Windmill Rd,36352,31.222616,-85.65402,4.0,3.0,2213.0,0.650000000000091,329900.0,South
AL,Mobile,Bond St,36607,30.710289,-88.11094,4.0,2.0,1483.0,1481.04,170000.0,South
AL,Montgomery,Warrenton Rd,36111,32.341038,-86.26618,5.0,5.0,4422.0,0.4299999999998363,329900.0,South
AL,Dothan,Tyson Rd,36301,31.155933,-85.42003,4.0,3.0,2798.0,1.449999999999818,330000.0,South
AL,Attalla,NE Hughes Ave,35954,34.0201,-86.08261,4.0,3.0,2510.0,7405.2,64900.0,South
AL,Laceys Spring,Highland Ave,35754,34.486988,-86.60784,3.0,2.0,1173.0,0.599999999999909,169900.0,South
AL,Smiths Station,Lee Road 318,36877,32.54179,-85.05192,4.0,2.0,1895.0,0.32999999999992724,265000.0,South
AL,Birmingham,53rd St N,35212,33.53927,-86.7564,3.0,2.0,1159.0,8276.4,40000.0,South
AL,Montgomery,Semmes Dr,36106,32.343113,-86.23861,4.0,2.0,2026.0,0.3200000000001637,200000.0,South
AL,Gulf Shores,Cobblestone Ct,36542,30.315891,-87.69523,3.0,3.0,2337.0,0.32700000000022555,430000.0,South
AL,Orange Beach,Lindsey Ln #A,36561,30.287527,-87.611046,3.0,2.0,1125.0,1829.52,350000.0,South
AL,Montgomery,John Dunn Ct W,36117,32.355934,-86.1989,4.0,2.0,1685.0,0.2899999999999636,250000.0,South
AL,Orange Beach,Perdido Gate Dr,36561,30.305437,-87.51798,5.0,4.0,3698.0,0.8699999999998909,789000.0,South
AL,Sylacauga,Talladega Hwy,35150,33.19733,-86.23693,3.0,3.0,2494.0,0.3200000000001637,300000.0,South
AL,Fayette,Highway 129,35555,33.751877,-87.79632,5.0,2.0,2408.0,1.300000000000182,100000.0,South
AL,Prattville,Linden Ln,36066,32.472797,-86.423615,3.0,2.0,1698.0,7500.0,249900.0,South
AL,Cullman,County Road 285,35057,34.051373,-86.946335,3.0,2.0,3266.0,2.0,329000.0,South
AL,Gulf Shores,Spinnaker Dr #304,36542,30.284645,-87.74911,2.0,2.0,1250.0,597.982,342500.0,South
AL,Woodland,County Road 516,36280,33.320923,-85.328476,5.0,3.0,2944.0,4.769999999999982,384900.0,South
AL,Dadeville,Gibson Rd,36853,32.83792,-85.79874,2.0,2.0,1082.0,4.400000000000091,185000.0,South
AL,Riverside,Broken Arrow Creek Rd,35135,33.65569,-86.17827,3.0,2.0,2245.0,3.0,275600.0,South
AL,Spanish Fort,General Gibson Dr,36527,30.676397,-87.91325,4.0,3.0,2430.0,0.4499999999998181,290000.0,South
AL,Mobile,Riverbend Dr #221,36605,30.623667,-88.09662,2.0,2.0,885.0,2.4659999999998945,122900.0,South
AL,Harvest,Alt Harvest Rd,35749,34.854713,-86.74925,2.0,2.0,1740.0,0.2899999999999636,137000.0,South
AL,Daphne,Rhone Dr,36526,30.625963,-87.87585,4.0,4.0,2687.0,0.3560000000002219,669000.0,South
